,price
1635,13.527828485512494
1985,13.212204081404119
4510,13.445038905188463
3346,13.820498099475314
4023,13.253391639810733
1398,13.029370510555164
3709,13.681979165339751
370,12.604680966175126
1788,13.369223455335854
2504,12.608198852372823
2773,12.167851432709975
2116,12.983101310070822
4340,13.444446876573442
1820,12.312232841358565
994,13.457406021215947
881,12.873902018105829
737,13.279367126213993
231,13.112313041550827
377,12.345834587905333
1413,12.483325522491416
2910,13.527828485512494
3798,14.120731668313939
432,12.647869682885728
1361,12.553908640801701
3042,12.427214194173711
3645,12.479909311159902
1378,13.480037821676145
1591,12.765688433465597
1143,14.28551418721001
2643,12.417953004565673
172,12.916568464424731
1876,13.27594246533263
2654,15.356241272388583
814,12.55183374958996
3869,12.441144767709657
2266,13.71003892502204
948,13.367659733359671
16,12.945626198904275
2026,12.593713168725786
2020,13.217673557208654
3831,13.081541382884074
367,13.296316684527767
1406,12.587927887999204
3176,13.369223455335854
2932,13.652991628466498
4348,14.60392246275
4421,12.959844447906553
4570,12.669806661762314
4016,12.92391243868049
4189,13.44806351704363
1848,14.457890621470566
3861,12.706847933442663
4584,13.094880834908981
3342,12.553202176625375
3866,13.345506928718539
1935,13.681979165339751
3704,12.764258840656002
1624,12.959844447906553
3032,12.832011076396668
4030,14.187074114396758
542,12.855790268162783
2851,13.134291948269603
2725,14.09692301740246
2454,14.104441849816487
1459,12.492003184943147
1668,13.122363377404328
1903,12.431214199507057
552,13.180632285528304
362,13.017002861746503
549,13.537118532419585
3018,13.651814465293484
4544,13.425573609348291
3684,12.992254692057308
2988,13.244581010128577
81,13.670484785914017
3332,13.664687668229691
2836,12.542544882151386
1730,13.199324418540456
4432,13.022543042122118
3789,13.475833190394113
355,13.180632285528304
2936,12.793720411897448
2083,14.808762330974558
2449,12.821258284620408
4282,13.686540176667314
2690,13.049792684569493
3362,13.72546330463464
554,12.57418196709457
3004,14.03062193758122
693,12.611537753638338
3773,12.91410843858387
2834,13.399237251139507
649,13.195613839143922
4101,13.028052697933088
1333,12.487485104968359
3705,13.996164057657532
420,12.421184025147118
2641,12.950388112664518
3897,12.742566016044742
4224,13.235692062711331
1229,12.072541252905651
1089,13.790192749979985
2780,13.233904752137237
2754,12.747134511926056
2746,12.936033799212835
3873,14.579814932840547
4121,12.213544660368875
2305,13.255144488638146
960,12.936033799212835
1164,12.370527200495705
371,12.409013489526863
1306,12.757080058928997
3677,13.787111083442577
3492,12.299107511497363
1575,13.17115354157376
1484,12.034691028774553
2548,12.86099861326992
4316,13.250756592172728
1858,14.690979295318174
258,12.345834587905333
769,13.049792684569493
2061,14.0623706358958
3594,12.363076394339839
2018,12.66032791780777
4130,13.180632285528304
114,13.514405465180353
1816,12.560244459250788
1594,12.86099861326992
957,13.541073712262515
2973,13.81049801614073
2289,13.236049141808145
3744,12.959844447906553
679,13.204864598916073
2325,12.278160721924428
56,13.105217218569358
3300,13.543701834668783
1435,13.737549016494562
435,12.66032791780777
1057,12.572103684392932
3203,12.733755386362587
155,12.363076394339839
3600,12.96453929221076
2883,14.03062193758122
1016,12.827992316801751
60,13.226723392728571
2077,13.199324418540456
782,12.439958293376286
35,13.311329476916953
428,13.24634935718532
4572,14.068859951332962
1650,13.73126335711731
1060,13.36138027787483
358,13.190022025878143
1123,12.323855681186558
4551,12.461199242697434
4183,13.253391639810733
524,14.077874822431765
1200,13.864300722133706
2785,12.100712129872347
3943,12.821258284620408
265,13.071070083016778
3257,12.765688433465597
1585,12.429216196844383
1664,12.66032791780777
1968,13.208541073645382
1518,14.151982794585487
4393,12.695966433256443
4217,13.641157170819497
3602,13.036805489042683
2514,12.892950213076524
336,12.694345864825653
2596,13.017002861746503
4245,12.611537753638338
1156,12.506177237980511
887,12.392552212472792
3020,13.00109928991129
494,13.380101573483037
580,13.289571296388235
1970,13.369223455335854
3823,13.190022025878143
3837,12.926348493478372
2479,12.691272721657192
1189,12.031719258385396
3277,12.80902155817197
2652,13.208541073645382
1133,13.845069360205818
212,13.186276703147982
3842,12.449018824140563
1064,13.17115354157376
3293,13.514270320913642
75,13.182517300224076
4059,12.821258284620408
1312,13.422467969854667
4219,13.353475098367715
1031,12.992254692057308
1004,13.337474757021274
247,13.173056491719846
1595,13.664687668229691
2159,13.779883380321124
1500,14.493544100714171
1919,13.215853720491667
186,13.32530422140102
3561,13.407542319637992
2015,12.506177237980511
2716,13.487006490992238
2845,13.28838616122878
3384,13.279367126213993
2056,11.982929094215963
3489,13.45166712454693
1622,13.764217263576723
3571,12.884106188280072
1075,12.506177237980511
3512,12.948009990259552
4248,13.217673557208654
4026,12.343658308482738
1781,13.473020249017498
2422,13.394677972724988
1655,12.577463773304586
3153,14.346138809026444
32,13.38472764187182
2182,13.45166712454693
1124,13.458835614025542
3637,13.414286444113364
445,12.691580461311874
4221,13.304601597392535
464,13.217491722495906
2503,13.484920984501217
3267,13.262125319779487
4576,12.409013489526863
3047,12.718896271958837
2179,12.66032791780777
1681,13.401509118833824
2314,13.049792684569493
1809,13.312983737012978
2800,13.623138665316818
3215,12.987688474077727
1946,12.603169503967822
3449,13.262125319779487
2581,13.262125319779487
243,12.423198124518821
1704,13.050867375699259
401,13.244581010128577
2032,13.38472764187182
1984,13.335860551666734
4033,12.70076888736628
4565,13.420208854317385
3625,12.904207367601158
2695,12.89921982609012
3388,13.267329147654515
450,12.323855681186558
1227,12.323855681186558
3880,13.868757442850647
3961,13.345506928718539
3920,13.480037821676145
2333,14.126664986601197
471,14.018451401960965
3675,12.487485104968359
2819,13.444446876573442
1297,12.779873068457553
1348,12.691580461311874
1674,13.270783382522602
3462,13.235692062711331
4000,13.001325049027272
1787,13.208541073645382
2919,12.409013489526863
2809,13.270783382522602
1833,12.608198852372823
611,14.334304351379442
3500,13.019222618484815
1407,12.498742259492994
2474,12.628067055589549
3232,12.175613438045465
373,14.038654109278484
3895,12.577636201962656
3062,12.56374708980199
3475,12.404103496029308
3944,12.570715759118084
2122,12.89921982609012
3820,13.312983737012978
3541,12.676076274775909
3888,13.726679344257658
3524,12.697715449879391
2726,13.041153321978786
3092,12.577636201962656
2321,12.388394202324129
2991,12.727838209334498
1218,13.038981768465277
1776,12.873902018105829
1498,13.270783382522602
3113,13.304684934198283
4256,13.345506928718539
4275,13.096019402064726
2097,13.17115354157376
1729,13.028052697933088
540,13.36138027787483
110,13.39559149288596
1631,13.514405465180353
3485,11.918390573078392
510,12.487485104968359
1613,13.458835614025542
1995,12.781280528225432
4044,13.141969907043247
2045,13.19095616886994
2092,12.757080058928997
3163,13.151922179645874
3317,12.706847933442663
3903,13.604789526648622
3372,13.771558670435091
1719,12.205822614274965
1607,12.154779351142624
3970,13.666998948650464
78,13.534473028231162
3589,12.560244459250788
2317,12.765688433465597
1996,12.611371073081239
4068,11.982929094215963
2874,12.356645504009547
313,12.80765263256463
3931,13.369223455335854
1307,12.201060103706629
3399,13.790192749979985
911,12.675920012567607
3478,13.527828485512494
697,12.948009990259552
2386,12.464583340681674
466,13.681979165339751
1019,13.137251989898079
363,12.345834587905333
3780,12.834681304952548
1842,12.206072645530174
1153,12.634603026569334
1344,13.500801182986649
1360,13.253303916664924
4201,12.379815846549256
2069,13.704578997256993
3142,13.592367006650065
4136,14.001990124906893
4545,12.911950940443848
1524,13.091904169919621
1034,12.936033799212835
2733,12.430315592287684
4593,12.575472855656939
4294,13.122263372403996
3802,13.623138665316818
83,12.92391243868049
79,13.466491943674459
3359,12.833347081939412
3136,12.388185847286392
662,12.66349749256905
1439,13.641157170819497
324,12.476099782743233
919,13.091904169919621
1440,12.319401330837177
4090,12.341258918085241
3856,13.208541073645382
3575,12.742566016044742
2253,13.24634935718532
2376,12.061046873479915
808,13.573438996764546
1510,12.779873068457553
3244,12.437184366493561
3105,12.911642346088676
4128,12.936033799212835
2576,13.399995114002609
3329,12.425208175446844
656,13.432784936825598
3070,12.800227876883168
1921,12.560244459250788
1442,13.017002861746503
749,12.479909311159902
858,13.292106151991423
1803,13.32612021491835
3627,13.567049198665774
4108,13.615839362835207
3672,12.449018824140563
844,13.422467969854667
833,12.230765258120545
2927,12.072541252905651
1614,12.959844447906553
3356,13.294634598344782
213,12.86099861326992
2520,13.507625778194974
1130,13.764217263576723
131,12.429016176841717
3087,12.367340793126296
439,12.367128004530962
4587,12.344222419494702
4209,14.038654109278484
2421,13.237476184504834
2524,13.16254516703716
3467,12.542187675503545
2952,12.538967060803502
1609,13.398478813484644
853,13.189348902184951
448,13.049792684569493
4307,13.396200043034057
4065,13.231217782316412
2177,12.751299696013497
4094,12.965826519584102
1727,12.697715449879391
103,12.70076888736628
4181,13.399995114002609
3132,12.505992035646432
2832,13.047639831208393
523,13.721199878493033
3017,13.368441900001034
1102,13.16158409055761
1821,12.905450375840756
1415,12.899094818276968
165,12.691580461311874
3,12.948009990259552
3308,13.27594246533263
907,12.628067055589549
2662,13.82347872761345
2397,13.467370516475379
4169,14.119312012295937
3542,12.26763800118833
2419,12.421184025147118
3189,12.691426603322494
1860,12.699243334057444
3770,13.737549016494562
3324,11.931635799828413
2555,13.060487973686241
3383,12.755638097612096
1741,13.652991628466498
2499,13.286181462633724
395,12.449018824140563
625,12.706847933442663
695,13.468785944878709
947,13.262125319779487
761,12.072255497795835
3430,12.611537753638338
2739,13.226723392728571
2311,13.047639831208393
1383,12.404923504275338
2228,12.86099861326992
1443,13.43131758513165
2894,13.122363377404328
2831,13.270783382522602
1401,13.190022025878143
645,13.100526682795154
4403,13.378883676041836
3863,14.635796869104627
4536,12.53860857361558
1882,13.573438996764546
771,12.736700896592344
4326,12.821258284620408
51,13.217673557208654
2598,13.38472764187182
2541,13.224919965729422
2649,13.212204081404119
2822,12.505806799006097
3954,13.312983737012978
1375,12.449018824140563
1121,12.611537753638338
4355,13.520216252510352
3041,12.994530005894443
1035,13.664687668229691
2451,12.994530005894443
2286,15.770309654436833
2145,12.487485104968359
2827,12.911642346088676
1250,12.9384405392434
111,12.644166273130065
3268,12.936033799212835
183,13.028052697933088
2517,13.652991628466498
3316,13.122363377404328
613,12.672946381766982
3849,13.664687668229691
3946,13.955272500339433
1706,13.37700559577791
1557,13.296316684527767
4512,12.301761541489755
1711,13.217673557208654
1178,12.100712129872347
2129,13.062613372998555
2532,12.775638764318764
397,13.732128949025222
1291,13.217673557208654
3661,14.470436525704022
3458,13.950915194970477
1630,12.832011076396668
3096,12.524526376648708
2993,13.693342923990066
4175,13.045482333068371
1289,12.449018824140563
3915,12.544329003944888
3412,13.541073712262515
1743,13.180632285528304
2136,12.959844447906553
2086,13.180632285528304
3693,13.764217263576723
3772,13.304684934198283
571,13.071070083016778
4597,12.940611658222878
4283,14.253765488895429
3884,13.58609739363647
2982,12.706847933442663
3366,13.231217782316412
2309,13.149978544437301
3338,13.085699393032737
4116,13.270783382522602
4347,14.56219850545225
1534,13.444446876573442
4334,12.421184025147118
2647,12.429216196844383
1874,13.310501319519723
356,14.375126345899696
608,12.911642346088676
2742,13.790192749979985
239,13.527828485512494
3271,12.705164699416962
4511,13.291440469353217
282,12.84660987581782
2167,12.92391243868049
4054,13.304684934198283
3924,13.946538820370678
3437,13.337474757021274
1814,12.254862809699606
2799,13.224919965729422
4167,12.577636201962656
374,12.932291867150314
3525,12.959844447906553
4449,13.190022025878143
3115,12.611537753638338
1937,12.959844447906553
1321,12.84779494409793
1125,12.468436909997665
2511,12.84660987581782
1527,13.064734264567692
3739,13.514270320913642
3206,13.754698418567516
4087,12.640934730489125
729,12.665078520566368
2458,12.611537753638338
2495,14.366517971363097
1391,12.624782980388359
4315,13.005829561148378
1408,13.071070083016778
3272,13.52199953011205
3137,12.2783933071098
4543,12.79524723570714
3239,13.652991628466498
2915,12.996800154428984
3344,13.180632285528304
2264,13.726679344257658
382,13.122363377404328
4125,13.304684934198283
4506,12.730640658624598
3982,13.005829561148378
2589,13.15773052124162
1502,12.396693005138824
4289,13.321214236149494
4279,12.834547962729536
1320,12.058152515453552
4185,12.782686009834167
1233,13.077366011473593
2236,12.810388612383504
3882,13.071070083016778
681,13.358383666532218
3864,13.081541382884074
1274,13.048932099318446
2789,13.13626628257332
2364,14.626440774180603
3286,14.021711388548171
3523,13.407542319637992
123,12.644166273130065
2634,13.676248490630767
2922,12.842649474601725
660,12.804909146618877
1796,13.071070083016778
2579,13.060487973686241
2303,12.779873068457553
3102,13.329377546788654
2710,12.235631447771718
1960,12.886641043883259
4266,13.112313041550827
230,12.449018824140563
901,12.434004713576181
4052,13.547631112808673
765,12.745485726148077
1409,13.098070684835283
4114,13.924364962876357
2428,13.294634598344782
4082,13.955272500339433
1745,13.122363377404328
2912,13.507612172660242
3336,13.132313708257497
787,13.019222618484815
2149,12.77351486971506
4314,13.028052697933088
4291,12.92391243868049
3987,13.1749558275235
421,13.184398768323781
624,13.132313708257497
2925,12.254862809699606
4018,13.415032991367148
4562,13.203943364396752
1873,13.9108207377686
2614,13.656374136624356
2338,13.517104522149518
2138,13.304601597392535
798,12.80422209746784
1870,12.691426603322494
2007,12.927819430584478
2571,13.120361374733656
626,12.86099861326992
495,13.764217263576723
4095,12.367340793126296
4132,13.785051350479566
1616,13.39239051461739
1782,12.948009990259552
2206,14.03062193758122
1890,13.184398768323781
790,13.487006490992238
2557,12.92391243868049
7,13.085699393032737
2414,13.112313041550827
3390,12.886641043883259
4433,12.640548733460992
2276,12.531411709159054
2960,12.823957341589573
4080,12.724866438945341
417,12.213544660368875
3278,12.409013489526863
742,12.834681304952548
2127,13.241922612461968
1214,12.779873068457553
492,13.830399170458024
3593,13.049792684569493
1909,12.944432168911668
1169,12.447056114972714
2608,12.86099861326992
3000,12.691580461311874
1342,12.911642346088676
824,13.166380262821104
4146,12.230765258120545
4025,13.203943364396752
4012,13.232114241363448
1481,13.43236842781037
1904,12.9280866413911
3216,13.442996549995796
4461,12.94953943231179
4302,12.963367645913872
4074,12.586561767568162
3836,12.128111104060462
4514,12.604369264159246
3799,13.353157587649061
1024,12.235631447771718
2461,13.454540689742661
592,13.567049198665774
4001,13.262125319779487
4202,13.878485357125662
2022,12.86747112777554
1107,14.01436141670944
3825,12.429216196844383
3226,12.345834587905333
2508,12.429216196844383
3420,13.415032991367148
1797,12.959844447906553
3936,12.912876152537605
127,12.706696406811568
4197,13.17115354157376
4360,12.542544882151386
2437,12.72709609427261
403,13.005829561148378
150,13.476111241621927
4496,12.769253499630093
2394,13.58609739363647
1437,13.193753373491
1629,14.450339829199704
2444,12.560244459250788
2442,12.236286572936184
62,13.345506928718539
2336,12.71589776896258
2256,12.203569515312056
2544,13.180632285528304
2400,13.337474757021274
95,13.20140558474428
3697,13.777808690780263
3643,11.512925464970229
3109,13.126355398673866
3557,13.402265262537147
959,13.737549016494562
2191,12.821231257228144
3461,13.270783382522602
3230,12.810388612383504
3976,12.206022644280132
1576,12.886641043883259
3632,12.945626198904275
3989,12.491251587763836
3590,12.594730635321957
3285,13.132313708257497
2153,13.224919965729422
236,12.524526376648708
3676,12.765145428922454
222,13.122363377404328
4434,13.09188698764211
2393,13.457406021215947
1810,12.959844447906553
120,12.84779494409793
1685,12.429216196844383
2636,13.121362877070744
4598,12.222929762596596
2380,12.850554654108839
3134,13.287877815881902
2639,13.217673557208654
3883,12.643617647101749
193,14.018451401960965
2283,13.09607689527849
181,13.038981768465277
2676,13.134291948269603
389,12.771386454580234
968,12.86747112777554
627,12.631340380934517
1545,13.42984807715229
669,12.608198852372823
4035,13.122363377404328
3996,12.594730635321957
3891,12.627739132976346
2738,13.724491159577106
4492,13.117015771077064
3454,13.534473028231162
1365,12.584680299468456
1394,12.542544882151386
331,12.468436909997665
614,12.683858415217964
1286,12.845291484064564
3078,13.493926933836812
266,12.771386454580234
3841,12.4529327234617
3110,12.971540487669746
1932,13.244581010128577
2199,13.071070083016778
2593,12.409013489526863
3190,12.323855681186558
1807,12.441144767709657
3724,13.652991628466498
225,13.270783382522602
4171,13.527761816623505
105,13.120361374733656
2413,13.112313041550827
1508,12.971540487669746
4553,13.425573609348291
630,13.203021280421783
2731,14.28551418721001
2068,12.538967060803502
870,12.560244459250788
2290,12.301382825334498
2098,12.430215697177466
1186,13.981448635507705
2963,12.706696406811568
2489,13.928839243271277
1891,13.122263372403996
1755,13.287877815881902
1926,13.281927947075667
707,12.43857229176841
4091,13.569610019527449
4186,13.321214236149494
2870,12.86099861326992
2349,13.213117740672793
3795,13.602317337503232
2220,12.560244459250788
3779,13.122363377404328
3730,12.392552212472792
1688,13.438632906708023
284,14.22097566607244
1659,12.400816722322686
3306,12.560244459250788
4341,12.834681304952548
920,12.813117127036707
1433,13.514405465180353
1298,12.834681304952548
4097,13.091904169919621
3740,13.304684934198283
734,14.042646130548022
1812,12.83707842955227
3282,12.531411709159054
2392,12.994530005894443
2354,12.936033799212835
3289,13.592367006650065
4579,13.02759105292989
922,13.008074231002201
4350,17.0960457632192
1402,12.96453929221076
4438,12.064893032069314
167,12.296827008798639
2469,12.821258284620408
2273,12.82530414313995
1640,13.507625778194974
12,13.285332205682469
1546,13.528494930055654
617,12.983101310070822
1092,13.286181462633724
90,13.593448921169424
612,12.323855681186558
885,12.865122565609546
1404,13.081541382884074
857,12.2783933071098
4137,12.691580461311874
2924,13.357435499583813
3444,12.904207367601158
3330,12.644327576461329
777,12.864576620146545
1638,12.96453929221076
1986,12.79330360049857
2352,12.429216196844383
3252,13.303016877097587
4284,13.132313708257497
4463,12.376776380790929
28,13.422467969854667
1522,13.569610019527449
1066,12.429216196844383
3280,12.188417710291453
3604,12.41694116596877
1911,14.511154618722806
3393,12.70205769064877
2538,12.487485104968359
3668,12.043553716032399
74,13.710150042306449
515,12.661200552824075
1309,13.617059619240436
3505,12.367340793126296
3930,12.886641043883259
3143,13.480037821676145
2609,13.652991628466498
2227,13.154249566266651
2002,13.694472229587218
2157,13.513053199930338
1584,14.169682371684887
1517,13.458835614025542
116,12.896089933081191
2341,13.336506546521239
3148,13.437174117244362
1072,12.428816116823043
2691,12.542544882151386
1799,13.554145793829866
2820,13.263862939678027
4349,12.144197241812087
2633,12.911642346088676
3958,13.840203170554645
3404,12.765688433465597
1600,14.690979295318174
622,13.676248490630767
3636,12.86099861326992
3947,13.304684934198283
4331,12.371587084007746
3246,12.57418196709457
409,13.132313708257497
2684,13.016891744462095
1623,13.049792684569493
115,12.736700896592344
3874,13.221303325259232
288,12.660169175050076
4443,13.427394088190232
4156,12.425208175446844
3702,13.180632285528304
3596,13.473020249017498
1181,13.721199878493033
337,13.38087407255583
4250,13.093963902882631
2687,12.429216196844383
3060,13.507625778194974
3568,12.160028707028767
46,12.988831984779805
747,12.765688433465597
1973,12.827992316801751
3207,13.304684934198283
753,13.897090544956697
462,14.621489871998335
3937,13.358225701126313
1938,13.38087407255583
673,13.060487973686241
2712,14.721750953984929
3511,13.787081247606546
1201,12.774931300546774
4276,13.541073712262515
4325,14.026243009214719
424,13.517778149658993
325,13.532999094842712
3715,13.03789422077788
664,13.093963902882631
350,12.788288265382837
447,12.439166527697552
709,13.051404288463836
3089,12.75419405403986
1924,13.550828609741554
1722,13.440089571204487
1221,12.292250341771226
3922,12.487485104968359
2766,12.994530005894443
1149,13.279367126213993
387,12.989974189358584
1369,14.13831843239143
3547,12.936033799212835
1337,14.266586177324491
754,13.51979631381523
2186,14.0225247273486
451,12.506177237980511
1194,13.753635154246187
699,13.017002861746503
3631,12.611537753638338
3205,13.529160930746272
1608,13.480037821676145
830,12.834681304952548
4296,12.765688433465597
3418,13.721199878493033
1734,13.250756592172728
4586,12.972186273937458
4537,12.053843729041448
1006,12.429216196844383
400,13.311329476916953
1253,12.904207367601158
21,12.983101310070822
1305,13.115741501095442
237,12.425208175446844
3107,13.038873066905303
3665,12.637855061955712
671,13.120361374733656
845,13.322852238153732
4144,13.34230179776959
1353,13.503535792943449
4414,12.38845808917082
3451,12.545850128088663
869,13.235692062711331
3686,12.965709567358951
604,12.560244459250788
3868,12.525435054584927
902,13.67509840424753
2904,12.873902018105829
1747,12.80765263256463
3310,12.863592648446968
2051,12.611537753638338
4047,12.989974189358584
3928,12.739637756265655
2757,12.691580461311874
4580,12.551465294167423
696,13.764217263576723
1179,12.89921982609012
4407,11.330203828154934
2173,13.19188944005294
1090,12.292250341771226
848,13.122363377404328
1769,13.262125319779487
3808,13.835313185260453
3745,13.892471599100402
605,12.834681304952548
174,12.799399490807907
2269,12.622180913736818
2463,13.025852477023484
100,13.509664514884822
1243,13.38237873149439
741,13.4443019385342
334,13.485616636703183
2908,13.204864598916073
2881,12.721885810807203
3292,12.92366850649243
3463,13.892471599100402
2987,13.34230179776959
4043,12.832011076396668
4384,13.225371127478558
1468,14.151982794585487
1838,13.397853428290748
3123,13.567049198665774
3674,13.652991628466498
460,12.837344422372032
1562,13.178743710840436
1975,12.449018824140563
3290,12.506177237980511
738,13.337474757021274
1438,12.721885810807203
497,12.721885810807203
2750,13.017002861746503
3945,11.512925464970229
375,12.706847933442663
1209,14.580978400103845
404,14.690979295318174
3778,12.528156144699286
2467,12.431613321444106
93,13.554145793829866
3513,12.708891298894248
3204,13.329377546788654
2221,12.117241431823558
1849,13.670484785914017
827,12.425208175446844
3187,12.84792653170257
343,13.567049198665774
2683,13.215853720491667
2786,13.963930563082547
2547,12.624782980388359
3146,13.015891132893811
691,12.441144767709657
0,12.65395846952229
1582,13.071701462602102
1707,13.500799813124575
2021,12.936033799212835
3221,13.681979165339751
3591,13.308012724290958
2003,13.235692062711331
1131,12.721855959615393
4364,13.123011167542984
3717,12.703661042514144
2304,12.850554654108839
4485,13.432734761446602
2375,13.142166004700508
3395,12.959844447906553
2261,13.287708309991167
1731,12.926348493478372
1159,12.796633237315017
2120,12.815838217151068
4324,13.00245308073177
2685,13.108264453024827
1671,12.911642346088676
4370,13.194684038983954
3273,12.886641043883259
1971,12.873902018105829
2296,12.594730635321957
736,13.815510557964274
4122,13.444446876573442
4099,12.983101310070822
837,13.102160670086809
292,13.082582507392484
698,13.11835535600679
3969,12.886641043883259
4290,12.765688433465597
4530,12.801469170746435
1963,13.493926933836812
2274,13.165422866864775
3441,13.008074231002201
1868,13.199324418540456
2387,13.303016877097587
2671,13.079455876393052
3516,12.933621252807452
2502,13.180820946975897
3988,13.681979165339751
3999,12.988831984779805
63,12.611537753638338
1384,13.782470703886075
650,14.151982794585487
1967,13.458835614025542
112,12.611537753638338
3024,13.681007264625794
804,13.493651033710906
577,13.047639831208393
126,13.015334804645805
3331,12.491063600170463
3793,13.272506035834049
1400,12.653638929656973
851,12.601487417784837
4327,13.071070083016778
3057,13.01477816672439
2665,13.657686472770706
4103,13.864300722133706
2995,13.012548511397123
2679,13.235692062711331
3893,13.935069793021913
2977,13.726679344257658
1053,13.878485357125662
4569,12.50236209921449
2405,13.091904169919621
3860,12.611537753638338
153,12.774223335915433
2391,12.61152108683278
2353,13.071070083016778
2660,12.84792653170257
4298,12.578518571181103
280,13.091904169919621
4400,13.447341234599806
3821,13.704578997256993
3128,12.694652660348845
1479,13.244581010128577
3811,12.644327576461329
504,13.049792684569493
903,13.047639831208393
2040,14.130321297804308
1672,12.99430270733681
3751,13.45166712454693
550,13.038981768465277
1862,12.577463773304586
1805,13.649455973634192
4497,13.377509344844032
945,12.429216196844383
3642,12.481429068291318
4259,12.886641043883259
1690,14.491115265154809
2107,12.84397135185964
4502,12.704825688060883
3125,13.63098657761512
3398,13.241922612461968
449,12.727541429394645
2903,13.560618308335483
941,13.089726542878031
1020,12.691580461311874
1532,12.89921982609012
1847,13.091904169919621
4011,13.292949677979863
3898,13.827439128829548
437,12.706847933442663
3445,12.788288265382837
739,12.229300771649381
2867,12.994530005894443
3291,12.367340793126296
586,12.345834587905333
2989,12.89921982609012
1028,12.753037315912037
3279,12.873902018105829
3208,13.028052697933088
4505,13.040908005724186
573,13.555443652545467
4040,12.771383613667108
647,12.829272034526369
595,13.422467969854667
3396,12.643101018094457
1308,12.995665724358371
4460,13.190022025878143
281,12.611537753638338
732,13.217673557208654
2763,13.199324418540456
2999,13.567049198665774
1908,12.043553716032399
3085,13.023647404465171
1111,13.345506928718539
2195,12.994530005894443
160,12.542187675503545
2798,13.152892582439152
3165,12.65361016606018
952,13.329377546788654
4232,12.506177237980511
1331,13.44154411691548
1219,11.289781913656018
606,14.151982794585487
164,13.94214320889764
1040,12.706832781812727
3968,14.0623706358958
209,13.088806593875486
3612,12.611537753638338
329,13.224287997126254
2546,12.611537753638338
3929,12.48559653028049
4297,12.538967060803502
1429,13.207623221355153
433,12.691580461311874
860,13.071070083016778
967,12.676076274775909
3729,15.150511624696614
3486,12.994530005894443
3734,12.751299696013497
3623,12.691580461311874
4571,13.218776844467014
3413,13.038981768465277
3695,14.227620208791107
2813,12.495003937382387
908,11.614579118696728
